Borough,Location Name,Type,latitude,longitude,Rating,Overall Sentiment Score,Negative Score,Neutral Score,Positive Score,Main Issues,Emotion Keywords,Review Count
City of London,Millennium Bridge,Tourist Attraction,51.50952909999999,-0.0985425,4.6,0.625230077902476,0.0,0.3333333333333333,0.6666666666666666,"Accessibility, Safety, Atmosphere, Maintenance, Traffic, Aesthetics, General","beautiful (27), walking (24), safe (21), modern (18), good (9), far (9), dangerous (9), pedestrian (9), stunning (9), great (9), crowded (9), connected (1)",16377
City of London,River Walbrook,Natural Feature,51.5092916,-0.09269129999999999,4.0,0.49082427223523456,0.16666666666666666,0.8333333333333334,0.0,Traffic,flow (6),3
City of London,River Fleet,Natural Feature,51.51085019999999,-0.1039077,3.9,0.45172832111517586,0.6,0.2,0.2,"Traffic, Aesthetics, Accessibility","safe (12), near (9), tidy (6), messy (6), flow (5), noisy (3)",26
City of London,Pool of London,Natural Feature,51.50507229999999,-0.0730086,3.2,0.5146109024683635,0.2,0.6,0.2,"Aesthetics, General","safe (9), scenic (9), great (9), noisy (3)",17
City of London,Bunhill Fields Burial Ground,Cemetery,51.523686,-0.08873400000000001,4.5,0.5418418745199839,0.0,0.8,0.2,"Accessibility, Noise, Cleanliness, Atmosphere, Maintenance, General","great (27), central (18), quiet (9), accessible (9), modern (9), maintained (9), neglected (9), peaceful (6), walking (6), parking (3), noisy (3), safe (3), good (3), tidy (3)",852
City of London,St. Laurence Pountney Churchyard,Cemetery,51.5106071,-0.08858740000000001,5.0,0.4126846392949422,0.3333333333333333,0.6666666666666666,0.0,,safe (3),1
City of London,Church of Saint John,Church,51.5231933,-0.1038242,4.3,0.6168990905086199,0.08333333333333333,0.16666666666666666,0.75,"Accessibility, Comfort, Atmosphere, Aesthetics, General","safe (9), near (9), pleasant (9), stunning (9), perfect (9), serene (6), calm (3)",6
City of London,St George's German Lutheran Church,Church,51.5141456,-0.0704572,4.5,0.48535784681638083,0.2,0.6,0.2,"Aesthetics, Maintenance, Atmosphere","safe (21), attractive (9), old (6), tidy (3), dark (3), dead (3), messy (3)",30
City of London,St. Peter's Italian Catholic Church,Tourist Attraction,51.5221376,-0.1090398,4.8,0.7014572620391846,0.0,0.2,0.8,"Accessibility, Comfort, Maintenance, Aesthetics, General","beautiful (27), good (15), tidy (12), great (9), peaceful (9), difficult (9), far (9), welcoming (9), wonderful (9), safe (6), stunning (6), messy (3), lovely (3), lighting (3), dirty (3), easy (3), lively (3), connected (3)",638
City of London,St Bartholomew the Great,Tourist Attraction,51.5188812,-0.09967490000000001,4.8,0.6865431547164917,0.0,0.4,0.6,"Accessibility, Noise, Atmosphere, Maintenance, Aesthetics, General","great (189), safe (48), peaceful (18), lovely (15), beautiful (12), near (12), stunning (9), wonderful (9), poor (9), modern (9), quiet (9), bustling (9), new (3), old (3), damaged (3)",849
City of London,Christ Church Spitalfields,Tourist Attraction,51.5191118,-0.0739413,4.5,0.66468066573143,0.0,0.4666666666666667,0.5333333333333333,"Aesthetics, General","beautiful (27), safe (9), wonderful (9), great (9), lovely (3), messy (3), tidy (3)",249
City of London,St Giles Cripplegate,Tourist Attraction,51.5187013,-0.0938786,4.6,0.6093035042285919,0.0,0.4,0.6,"Accessibility, Noise, Comfort, Atmosphere, Maintenance, Aesthetics, General","beautiful (18), safe (18), stunning (15), comfortable (9), great (9), peaceful (9), bustling (9), serene (9), quiet (9), near (6), lovely (6), good (3)",179
City of London,"St Bride's Church, Fleet Street",Tourist Attraction,51.5137695,-0.105544,4.7,0.7859290838241577,0.0,0.0,1.0,"Accessibility, Comfort, Cleanliness, Maintenance, Aesthetics, General","modern (27), wonderful (21), beautiful (18), stunning (18), safe (12), maintained (9), appealing (9), welcoming (9), accessible (9), noisy (3), lively (3), messy (3)",508
City of London,"St George the Martyr, Southwark",Tourist Attraction,51.5012842,-0.09269770000000001,4.5,0.6243851840496063,0.0,0.6,0.4,"Noise, Comfort, Maintenance, Aesthetics, General","lovely (27), great (18), good (12), welcoming (9), wonderful (9), noisy (9), music (9), cozy (3), safe (3), messy (3), tidy (3)",160
City of London,St Botolph without Aldgate,Tourist Attraction,51.5140611,-0.0764628,4.4,0.6638986229896545,0.0,0.4666666666666667,0.5333333333333333,"Accessibility, Noise, Atmosphere, Maintenance, Aesthetics, General","beautiful (18), stunning (15), safe (12), peaceful (9), vibrant (9), wonderful (9), old (9), near (9), walking (9), serene (9), quiet (6), tidy (3)",289
City of London,St Edmund King & Martyr,Church,51.5123858,-0.08635809999999998,4.6,0.6834432144959768,0.0,0.26666666666666666,0.7333333333333333,"Aesthetics, General","lovely (18), great (9), excellent (9), wonderful (6), noisy (3), fantastic (3)",31
City of London,St Dunstan-in-the-West,Tourist Attraction,51.51427940000001,-0.1101911,4.5,0.47887807289759315,0.2,0.6666666666666666,0.13333333333333333,"Aesthetics, Noise, Maintenance","beautiful (27), music (18), safe (15), good (3), tidy (3)",131
City of London,St Mary Moorfields,Tourist Attraction,51.51874919999999,-0.08568,4.9,0.62496670683225,0.0,0.4666666666666667,0.5333333333333333,"Accessibility, Noise, Atmosphere, Maintenance, Aesthetics, Traffic, General","peaceful (21), quiet (15), lovely (15), busy (9), beautiful (9), perfect (9), central (9), new (3), messy (2)",188
City of London,All Hallows by the Tower,Tourist Attraction,51.5094167,-0.0793083,4.7,0.6476509968439738,0.0,0.6,0.4,"Accessibility, Noise, Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics, General","old (39), safe (39), great (18), beautiful (18), peaceful (18), welcoming (9), quiet (9), perfect (9), wonderful (9), accessible (9), easy (9), modern (9), stunning (9), good (3), messy (3), tidy (3)",781
City of London,Our Lady of La Salette and Saint Joseph Catholic Church,Church,51.5026763,-0.0850861,4.7,0.6346311231454214,0.06666666666666667,0.3333333333333333,0.6,"Noise, Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics","lovely (27), welcoming (18), maintained (9), peaceful (9), new (9), safe (3), messy (3), good (3)",58
City of London,Minories Car Park,Parking,51.5103772,-0.07347619999999999,4.2,0.6859593570232392,0.0,0.26666666666666666,0.7333333333333333,"Comfort, Traffic, Accessibility, Safety","parking (42), cars (24), security (18), central (9), difficult (9), convenient (9), unsafe (9), dark (9), tight (9), easy (9), safe (6), bikes (3), noisy (3), messy (3)",563
City of London,Parkfinda - Holywell Lane Car Park,Parking,51.52375130000001,-0.07774990000000001,3.4,0.6252315978209178,0.0,0.4,0.6,"Traffic, Accessibility, General","parking (42), cars (9), convenient (9), easy (9), great (9), noisy (6), pretty (3), safe (3), tidy (3)",14
City of London,Amwell Street Car Park - Green Parking,Parking,51.5269716,-0.1091386,4.2,0.678878931204478,0.0,0.3333333333333333,0.6666666666666666,"Accessibility, Comfort, Cleanliness, Maintenance, Traffic, Aesthetics, General","parking (60), cars (18), lovely (18), safe (12), easy (9), maintained (9), tight (9), great (9), welcoming (9), pretty (9), good (9), tidy (3)",25
City of London,Q-Park Tower Bridge,Storage,51.502336,-0.0736088,4.3,0.6154834568500519,0.0,0.6,0.4,"Accessibility, Safety, Cleanliness, Traffic, General","parking (42), easy (33), secure (18), clean (12), central (9), great (9), near (9), cars (6), tidy (3), pretty (3)",228
City of London,Vallie Parking,Parking,51.51810450000001,-0.090487,4.4,0.7153873761494954,0.0,0.4,0.6,"Accessibility, Safety, Maintenance, Traffic, General","parking (66), cars (33), great (27), tidy (18), new (18), good (15), noisy (12), near (9), far (9), central (9), driving (9), amazing (9), messy (6), pretty (3), connected (3), walking (3), lovely (3), safe (3), secure (3), difficult (3)",10
City of London,Motorcycle Parking Bay,Parking,51.51776450000001,-0.08519790000000001,4.2,0.4566133071978887,0.3333333333333333,0.6666666666666666,0.0,"Traffic, Aesthetics, Accessibility","parking (18), central (9), lovely (6)",19
City of London,Finsbury Square Motorcycle Parking Bay,Parking,51.520324,-0.0859556,3.0,0.5941953659057617,0.0,1.0,0.0,,,2
City of London,Baynard House Car and Bike Park,Parking,51.5119531,-0.1004514,4.3,0.6515046974023183,0.0,0.6,0.4,"Accessibility, Safety, Comfort, Maintenance, Aesthetics, Traffic, General","bikes (32), parking (30), security (27), cars (24), easy (18), safe (18), excellent (18), ugly (9), convenient (9), lovely (9), secure (9), accessible (9), pleasant (9), great (9), central (9), modern (9), tidy (3), walking (3)",247
City of London,NCP London Finsbury Square,Parking,51.5209905,-0.0859236,3.0,0.601807689666748,0.0,0.6666666666666666,0.3333333333333333,"Accessibility, Safety, Comfort, Cleanliness, Maintenance, Aesthetics, Traffic, General","parking (63), great (27), cars (21), good (21), amazing (18), easy (18), safe (12), tidy (9), far (9), tight (9), pretty (9), security (9), maintained (9), perfect (9), messy (3)",210
City of London,Free Motorcycle Parking,Parking,51.5215067,-0.08518389999999999,2.3,0.4100593626499176,0.5,0.5,0.0,Maintenance,old (9),3
City of London,Union Car Parks Ltd,Parking,51.524024,-0.08495819999999998,3.6,0.45359501242637634,0.3333333333333333,0.5333333333333333,0.13333333333333333,"Traffic, Aesthetics, Safety","cars (54), parking (33), messy (24), safe (12), pretty (3), noisy (3), good (3)",34
City of London,Broadgate Car Park - Bishopsgate,Parking,51.5211106,-0.0794651,3.2,0.5585270404815674,0.0,0.8,0.2,"Accessibility, Safety, Comfort, Traffic, General","security (27), tight (27), cars (21), secure (9), poor (9), easy (9), difficult (9), good (9), protected (9), central (9), parking (6), tidy (6), safe (3), dark (3), dead (3), messy (3)",35
City of London,Southwark Street,Parking,51.5046147,-0.09488139999999999,3.9,0.4748539759053124,0.5555555555555556,0.1111111111111111,0.3333333333333333,Aesthetics,"beautiful (9), lovely (3), cars (3), parking (3)",7
City of London,Direct Solutions For Parking LTD,Parking,51.5273574,-0.0890287,1.4,0.9152046163876851,0.0,0.0,1.0,"General, Safety","good (9), bad (9), safe (6), appealing (6), noisy (6), cars (3), parking (3)",18
City of London,Aldgate City bouldering motorcycle parking,Parking,51.51508680000001,-0.07285850000000002,5.0,0.0,0.0,0.0,0.0,,,1
City of London,NCP London Whitechapel High Street,Parking,51.5159434,-0.07218170000000002,2.4,0.5186923404534658,0.2,0.4,0.4,"Safety, Noise, Atmosphere, Maintenance, Traffic","broken (60), parking (51), cars (48), tidy (18), police (18), security (18), messy (9), noisy (9), safe (9), vehicle (9), busy (9), traffic (9), damaged (6), loud (3), good (3), lively (3), pedestrian (3), secure (2), easy (1)",226
City of London,Guildhall Library,Library,51.51561599999999,-0.09286309999999999,4.2,0.5959963818391164,0.0,0.4666666666666667,0.5333333333333333,"Safety, Noise, Comfort, Atmosphere, Aesthetics, General","pretty (21), tidy (9), unpleasant (9), quiet (9), poor (9), bad (9), security (9), fantastic (9), safe (6), good (3), updated (3), buzzing (3), noisy (3)",38
City of London,Society of Genealogists,Library,51.5313639,-0.09562210000000002,4.9,0.5772713204224904,0.0,0.6666666666666666,0.3333333333333333,"Accessibility, Noise, Maintenance, Aesthetics, General","good (33), new (18), near (9), great (9), far (9), pretty (9), excellent (9), roomy (3), parking (1)",16
City of London,Instituto Cervantes of London,Library,51.51313959999999,-0.1128463,4.6,0.7751121242841085,0.0,0.2,0.8,"Accessibility, Safety, Comfort, Maintenance, Aesthetics, General","safe (24), great (21), fantastic (18), lovely (15), good (9), difficult (9), comfortable (9), new (9), noisy (3), messy (3)",190
City of London,LSE Library: The British Library of Political and Economic Science,Library,51.51467290000001,-0.1157158,4.0,0.6679663280646007,0.0,0.4,0.6,"Accessibility, Safety, Noise, Maintenance, Aesthetics, Traffic, General","safe (36), silent (36), good (21), noisy (21), roomy (9), central (9), security (9), gorgeous (9), terrible (9), loud (9), walking (9), far (9), lovely (6), bad (3), tidy (3)",140
City of London,St Bride Foundation,Library,51.51347730000001,-0.1049217,4.6,0.7363595287005107,0.0,0.2,0.8,"Comfort, Aesthetics, General","great (24), stunning (9), welcoming (9), wonderful (9), good (3), tidy (3), charming (3), safe (3), shouting (3)",9
City of London,New Hunt's House Library,Library,51.5030631,-0.0884735,3.6,0.6270415961742402,0.0,0.5333333333333333,0.4666666666666667,"Accessibility, Safety, Noise, Maintenance, Aesthetics, General","security (36), good (21), messy (15), great (9), accessible (9), central (9), tidy (6), terrible (6), far (6), loud (3), safe (3), awful (3)",22
City of London,The Honourable Society of the Inner Temple,Library,51.5128905,-0.1097816,4.5,0.6830462574958801,0.2,0.0,0.8,"Aesthetics, General","wonderful (9), excellent (9), beautiful (9), amazing (6), easy (3)",60
City of London,Southbank Centre,Library,51.50602,-0.1164148,4.5,0.7070340673128764,0.0,0.06666666666666667,0.9333333333333333,"Accessibility, Noise, Atmosphere, Aesthetics, General","great (27), beautiful (18), near (14), safe (12), amazing (9), lively (9), roomy (9), accessible (9), scenic (9), relaxing (9), quiet (3), walking (3), tidy (3), lighting (1)",14611
City of London,Shoreditch Library,Library,51.5304155,-0.080081,4.2,0.612105534474055,0.0,0.8,0.2,"Accessibility, Noise, Comfort, Atmosphere, General","quiet (18), great (9), spacious (9), accessible (9), good (9), easy (9), central (9), shouting (6), noisy (6), connected (3)",62
City of London,COLLAGE,Library,51.5251472,-0.1077233,3.7,0.0,0.0,0.0,0.0,,,3
City of London,Barbican Library,Library,51.51989469999999,-0.09383939999999999,4.5,0.6255842208862304,0.0,0.4,0.6,"Safety, Noise, Atmosphere, Traffic, General","great (27), loud (18), safe (9), perfect (9), lovely (9), music (9), good (9), lighting (9), busy (9), silent (9), relaxing (7), quiet (6), calm (3), tidy (3), messy (3)",159
City of London,West Smithfield Library,Library,51.5173757,-0.1008511,4.7,0.5546692576673296,0.2222222222222222,0.4444444444444444,0.3333333333333333,"Noise, Traffic, Atmosphere","silent (9), busy (9), walking (3), roomy (3), quiet (3)",10
City of London,The Maughan Library,Library,51.51521570000001,-0.1105271,4.7,0.7210062702496847,0.0,0.3333333333333333,0.6666666666666666,"Accessibility, Safety, Noise, Atmosphere, Maintenance, Aesthetics, General","beautiful (18), great (15), safe (12), lovely (12), security (9), silent (9), convenient (9), quiet (9), vibrant (9), far (9), modern (9), messy (6), good (3), amazing (3), walking (3), near (3), charming (3)",203
City of London,City Law School Private Library,Library,51.5268669,-0.1005145,5.0,0.8047036031881968,0.0,0.0,1.0,General,excellent (9),7
City of London,Museum of Freemasonry,Museum,51.5150276,-0.1210267,4.5,0.6662490447362264,0.0,0.26666666666666666,0.7333333333333333,"Comfort, Cleanliness, Aesthetics, Safety","clean (18), police (9), secure (9), neat (9), beautiful (9), welcoming (6), tidy (6), safe (3)",197
City of London,Southwark Archives,Library,51.5018006,-0.09241180000000003,4.3,0.6499969879786174,0.0,0.26666666666666666,0.7333333333333333,"Accessibility, Noise, Comfort, Atmosphere, Maintenance, Traffic, General","good (27), great (18), spacious (15), safe (15), comfortable (9), wonderful (9), easy (9), convenient (9), quiet (9), excellent (9), busy (9), perfect (9), parking (3), messy (3), tidy (3)",46
City of London,"John Harvard Library, Borough",Library,51.5017928,-0.09244959999999999,3.7,0.5515176475048065,0.2,0.3333333333333333,0.4666666666666667,"Noise, Comfort, General","great (18), safe (12), pleasant (9), welcoming (9), comfortable (9), screaming (9), noisy (9), messy (6), improved (3), tidy (3)",69
City of London,Franklin-Wilkins Library,Library,51.5057658,-0.1122962,4.4,0.707921689748764,0.2,0.0,0.8,"Cleanliness, Atmosphere, Accessibility, General","great (18), safe (9), terrible (9), lovely (9), clean (9), accessible (9), horrible (6), crowded (6), good (3), pretty (3)",29
City of London,Nuffield Health City Fitness & Wellbeing Gym,Gym,51.5099867,-0.09127799999999998,3.8,0.7875779032707214,0.0,0.2,0.8,"Accessibility, Comfort, Cleanliness, Atmosphere, Maintenance, Aesthetics, Traffic, General","clean (36), broken (27), great (27), busy (18), maintained (12), good (10), messy (9), lovely (9), spacious (9), far (9), noisy (6), safe (6), connected (3)",173
City of London,Nuffield Health Shoreditch Fitness & Wellbeing Gym,Gym,51.5254026,-0.0794009,4.1,0.6223674674828847,0.0,0.4666666666666667,0.5333333333333333,"Comfort, Cleanliness, Atmosphere, Maintenance, Traffic, General","welcoming (27), great (18), safe (15), tidy (12), good (12), spotless (9), uncomfortable (9), messy (9), old (9), clean (9), maintained (9), busy (9), tight (9), roomy (3)",166
